i,discounted
2262,0
2263,2.11266
2264,0
2265,2.17293
2266,0.117685
2267,1.58952
2268,0.839478
2269,0
2270,0.512688
2271,6.68941
2272,0
2273,0
2274,4.12375
2275,0
2276,0
2277,0
2278,0
2279,0
2280,0.0372906
2281,0
2282,2.13863
2283,0
2284,4.53855
2285,0
2286,0
2287,1.4222
2288,0
2289,2.68083
2290,0
2291,0.908992
2292,3.55518
2293,0
2294,0
2295,0
2296,2.69822
2297,0.611821
2298,2.0823
2299,0
2300,0
2301,0.044605
2302,5.35129
2303,0.213362
2304,0
2305,4.49331
2306,4.18741
2307,0
2308,0
2309,0.384249
2310,1.07794
2311,0
2312,0.941912
2313,3.6296
2314,0
2315,0
2316,0
2317,4.20834
2318,0.637573
2319,1.54749
2320,0
2321,3.25072
2322,2.79009
2323,1.71215
2324,0.0507402
2325,2.33846
2326,0
2327,0
2328,0
2329,0.760387
